1.2169	1.6844	1.4848	1.2519
1.4801	1.5053	1.4091	2.6982
1.9274	2.102	1.0703	1.4139
1.5151	2.0521	0.2903	2.4907
1.2978	1.0714	1.3107	1.7311
1.1902	1.4265	1.1075	2.6327
1.6397	0.59588	1.4237	2.3398
1.0544	1.5506	1.0709	0.4774
0.60224	0.61155	1.6582	1.6185
1.5123	1.3554	1.2703	2.9551
1.7549	1.5083	0.53521	1.9433
1.2822	1.7813	1.2517	2.5691
0.95725	1.5578	0.97361	0.28464
0.56453	0.22083	0.45013	1.4165
1.9084	2.1448	0.42536	1.2957
1.4357	1.1913	2.3987	1.8089
1.3902	1.5883	1.7007	3.053
0.68613	1.4549	1.2319	0.40534
1.4464	0.66652	2.3534	0.36865
0.38802	0.93018	1.7313	1.5884
0.53819	1.6327	1.0171	2.6744
1.221	0.50174	1.6948	1.6096
0.50244	0.66063	0.47981	0.75085
1.0908	1.4586	0.14472	2.2704
1.5858	1.7809	1.6427	1.0497
0.78644	1.4302	2.1576	0.58624
1.6039	1.3543	0.59815	0.19387
1.2899	0.45945	1.3255	1.8975
1.4126	1.8801	0.56841	1.2655
1.1813	1.1155	1.464	2.389
1.8232	1.7977	1.7174	0.30961
1.8799	1.028	0.57646	2.6175
0.30309	1.9379	1.338	3.0915
1.1772	1.7269	0.44739	2.1438
1.5905	0.40405	1.4802	2.0233
0.7914	1.6814	1.2919	2.5184
1.8538	1.709	0.90602	2.7167
0.79296	2.2578	1.7911	1.4587
1.5451	0.60074	2.1229	1.3107
1.6092	0.47633	2.102	2.706
1.6681	1.8377	1.1616	2.0449
2.0118	0.41023	0.93955	0.97059
1.5975	0.61281	1.2467	2.3475
0.77495	1.8947	1.2496	0.3964
2.0951	0.44966	0.48393	0.85215
0.76841	1.3537	2.3777	0.58223
0.8127	1.9845	1.557	0.88884
1.7598	1.4898	1.522	2.6131
0.20909	1.531	1.734	1.6035
2.1754	1.7895	1.3817	0.86939
0.60183	1.2211	0.11395	1.3268
1.1208	1.5772	1.4972	1.4639
1.7328	0.25283	1.4264	1.6931
0.71498	0.44927	1.7361	2.6494
1.3912	0.50969	0.68432	0.63036
1.0658	1.0312	1.8337	2.1005
1.4878	0.58168	1.7307	2.4125
1.7294	1.7084	1.5042	2.7474
2.2662	0.68056	0.70113	0.82396
1.4474	1.9112	0.31476	2.2179
0.95093	2.2827	1.5523	1.5504
0.3842	0.887	0.47622	0.18564
0.49357	1.399	0.99739	1.0347
1.8891	1.9358	0.85141	2.4334
0.49982	1.8301	0.26099	2.1895
0.4312	1.5557	1.6535	1.4519
1.5518	1.4675	1.4318	2.7523
1.2151	1.846	1.0736	3.1343
0.89167	1.4038	0.58828	1.3849
2.1526	0.33056	1.6698	1.5261
0.84811	0.41682	1.4815	2.3756
1.4249	0.61841	1.9576	1.5025
1.4379	0.84313	0.83281	2.8009
1.4021	1.574	1.4437	1.7371
1.8262	1.8576	0.9752	2.7046
1.202	1.7241	0.50059	2.5041
2.1864	1.9613	0.68713	2.5953
1.3337	1.2901	1.2508	2.8654
1.2551	1.8893	1.0963	2.854
0.54847	0.89641	0.666	0.1062
1.1263	1.6087	1.3607	1.8761
1.0657	0.88733	1.4853	0.60944
1.1737	1.5215	1.4079	1.9984
2.0145	1.0921	0.69973	2.5702
1.9431	1.0227	1.6089	1.242
2.0955	0.87781	1.5301	1.3071
1.9065	2.3144	1.1093	1.288
0.40931	0.54029	1.4017	1.635
1.5492	1.966	0.61165	1.9104
1.2757	1.1363	1.2351	2.6994
0.9113	0.36049	2.0317	2.1205
1.6105	1.1062	1.5545	2.6947
0.42129	1.6276	1.3755	1.996
1.5287	1.4939	1.3928	2.8215
2.1794	0.37823	1.0329	2.3076
1.702	1.9132	1.0983	0.72476
2.0004	1.8218	1.1549	2.3826
1.2367	1.4312	1.1754	2.6263
1.8632	1.8732	1.581	0.14918
1.2416	1.4856	1.2589	2.5655
1.4838	1.3433	1.3173	1.8987
0.91052	0.87388	1.2553	1.4842
1.8557	2.3017	0.88706	1.4357
0.52818	1.0269	1.5374	0.5706
1.5827	1.7887	1.1936	2.4881
0.89107	0.94305	0.87406	2.9094
0.35861	0.56873	1.849	1.6179
0.79638	1.3234	0.47205	0.91477
1.4717	0.69207	0.61865	0.21361
1.0341	1.777	1.6101	1.508
1.655	1.7784	0.6023	1.4228
1.7031	1.0815	0.52548	2.2706
1.3319	2.1194	1.0513	2.4548
0.07485	2.074	0.2612	0.54258
2.2674	0.51839	0.47206	2.2531
0.69373	1.3879	0.35067	1.4236
1.956	0.70257	1.4511	1.215
0.54888	1.1179	0.64849	0.22266
0.36051	0.45092	1.5036	0.5399
1.7157	0.27817	0.30045	0.56921
1.6829	1.9989	0.73964	0.69788
2.1333	2.2656	0.99405	0.45466
1.2481	2.277	1.4205	1.2875
2.0221	1.5729	1.4023	2.1902
1.7574	0.27297	1.3471	1.738
1.592	0.42263	1.7421	0.87519
0.37943	0.88331	0.70798	2.4072
0.72924	1.6098	1.8271	1.6528
1.6029	1.6696	1.419	2.0007
1.4239	1.8954	1.1286	2.6185
