1.694	0.64353	1.3293	1.3486
0.2772	0.61946	2.2676	2.3361
2.2639	1.0896	0.63649	2.1387
0.5014	0.67331	2.0042	2.1857
1.1033	2.0692	0.15437	2.4797
0.34203	2.1507	1.6328	1.0887
0.76674	0.43857	0.53273	2.8748
1.0573	0.52128	1.9336	0.46181
1.7758	1.5429	0.41985	1.9412
0.81005	0.60906	1.1217	0.44779
1.1223	1.0134	0.48478	3.1113
0.93267	1.4571	1.0111	0.21368
1.4642	1.4842	1.4392	2.5829
1.0512	0.20619	1.0465	3.1513
1.1267	1.6829	0.63395	0.7896
1.4341	1.8152	0.75535	1.6425
0.56466	1.5971	1.4143	0.98921
1.3636	0.37522	2.1866	0.32331
0.80873	0.64241	2.1395	0.83693
0.93967	1.6944	1.3531	1.3141
1.1611	2.1822	0.61025	1.9936
1.8189	1.8901	1.0154	0.085898
0.44347	0.88121	1.9995	2.0931
1.4178	0.68416	1.1792	3.1092
1.3972	2.2617	1.5021	2.1367
0.49018	0.54184	1.8156	1.4298
0.69526	0.32997	0.29752	0.66991
1.5894	1.6106	2.0352	1.0302
1.5458	2.0674	0.5455	2.0242
1.8018	0.5604	1.0119	0.28881
0.18754	0.25348	0.53876	1.1275
0.51646	2.0253	1.1167	2.1822
2.1216	1.1512	0.75268	2.2414
0.16078	1.3701	0.58401	1.2302
1.844	0.9872	0.46253	2.1187
2.1084	1.238	0.5126	0.49738
1.2688	0.44331	1.367	1.7416
0.62563	2.1995	0.50147	2.8137
1.6221	1.9569	1.2383	3.1088
0.20565	1.8595	1.2301	2.6207
1.4201	0.35453	0.28766	2.0501
1.177	0.5668	0.14473	1.888
1.6439	0.4407	0.86482	2.1976
0.20386	1.2355	0.60029	1.4038
1.6059	1.5309	0.80794	1.4102
0.60958	1.643	0.49462	0.71337
1.1762	0.32149	0.61267	0.4518
0.067741	0.53584	1.4316	2.2269
1.4492	1.3022	0.85378	2.1351
1.5705	0.939	1.0019	1.5978
0.41184	1.8526	0.058025	2.0138
0.50121	0.1767	2.2527	1.491
0.40275	1.1238	1.7417	1.79
1.8152	1.9404	0.015623	1.1149
1.1239	0.20229	2.2795	2.9833
1.3836	0.35736	1.5127	1.1002
1.2373	0.40389	1.1567	1.3905
1.6549	2.2109	1.084	0.62845
2.0962	0.51632	0.42169	1.2463
1.0983	1.1708	1.8069	0.12206
0.41676	1.9082	0.61	0.54331
2.3101	1.0048	1.9431	1.9653
1.2519	2.2948	0.80366	1.9263
1.3735	1.7153	0.72567	1.4494
1.4205	0.42044	1.767	2.5741
1.1694	0.81106	1.6012	0.88315
1.8697	0.16901	0.86002	2.2869
1.0391	1.2688	2.2436	1.0461
0.40485	1.1958	0.26569	0.48099
1.0083	1.1736	0.62246	1.3959
2.1315	1.53	1.2831	1.8635
1.6375	1.8375	0.67535	2.8139
0.70422	0.69762	1.5766	2.1131
0.69056	0.19244	1.7684	0.15187
0.60534	1.1319	0.55803	0.86545
1.1414	1.6442	1.8905	0.97349
2.0147	0.876	0.73559	1.3228
0.44469	1.8234	0.5731	2.8729
1.3994	1.2961	1.8154	2.4063
0.51792	0.68043	0.94841	1.6611
0.70341	0.85907	1.011	2.9289
1.2467	1.4761	1.773	1.275
0.41545	0.84116	0.30054	2.4233
0.6734	2.0742	0.91626	0.88189
1.7444	2.0966	0.63396	1.1449
0.87284	1.3284	1.0481	0.24245
0.49322	1.8211	1.12	0.73851
1.1869	0.82498	0.50112	1.6178
1.5379	1.903	0.8982	2.4279
0.30095	1.3981	0.52473	1.3094
0.46924	2.3322	1.5425	2.6977
0.96831	0.20643	2.1454	2.7619
1.8944	1.9538	0.38866	2.9388
2.2129	1.7544	1.2115	1.8232
1.4123	1.1458	1.3668	1.1493
1.2593	1.9741	1.6737	2.2246
1.5962	2.177	1.3109	0.72333
2.0925	0.70277	1.2047	2.3645
0.57888	0.067227	2.2112	2.1757
1.6493	0.8145	0.65543	3.1487
2.124	1.3046	1.7924	2.8762
1.7877	0.95335	1.0243	1.1454
2.3273	1.0263	0.27501	0.52637
1.079	1.6861	0.55943	2.1551
0.68215	1.0817	2.2219	0.15478
1.1566	0.86056	1.57	2.8157
0.60325	2.1396	0.44216	2.6508
1.1826	1.1179	1.1246	2.2861
1.8881	1.4295	1.1218	1.8349
1.7736	2.0309	0.96292	3.0364
0.89746	1.9422	0.89058	0.49173
1.2135	0.44683	2.1321	2.5956
1.096	0.011289	1.6643	0.1137
1.5374	0.80712	0.16894	0.25385
0.85556	0.97773	1.5944	2.2716
0.023708	1.9653	0.92229	2.2815
0.82714	0.89752	1.4347	0.87493
0.69248	1.4953	2.1833	2.9812
0.84101	1.3671	2.3143	0.74949
1.4795	1.5814	2.1259	1.1442
0.49747	1.8003	1.4026	3.0485
0.57769	2.089	1.5137	0.60219
0.22051	0.57776	1.6667	1.3444
1.7584	0.94426	1.3412	1.216
1.4401	2.0967	1.247	2.237
1.422	2.1934	0.54499	2.5715
1.1749	1.2968	1.6064	1.3002
1.9952	0.47587	0.55426	0.69693
2.203	0.76251	1.2935	0.3218
0.16404	1.2918	1.6648	2.8087
0.31541	0.48342	0.89296	1.3508
2.4009	2.1333	1.7813	0.11597
2.1391	1.1509	0.38039	1.7496
1.5347	0.58777	1.7713	1.6853
0.94374	1.1911	1.6756	0.63523
1.5293	0.51581	1.7316	1.8031
2.1959	0.90451	1.6609	1.5641
0.87403	2.2661	1.1005	2.9098
1.813	1.9712	0.61205	1.5878
1.5723	0.44849	0.35988	1.1145
1.1547	0.89595	0.95303	1.9812
1.1285	2.0655	1.4507	1.352
0.51693	0.957	1.3306	2.3058
1.0889	1.3448	1.868	0.71526
0.089677	0.52711	1.5976	2.8744
1.3203	2.2406	1.5773	0.69018
1.7785	1.8103	0.40694	0.99158
0.87976	1.6237	0.42178	2.8903
0.49293	1.5809	0.12545	2.112
0.27859	0.23056	1.7327	2.3937
1.362	0.57751	0.66943	0.809
1.2781	1.2314	1.8565	3.0637
0.3584	0.5586	1.9201	2.0034
2.2314	0.3066	1.6914	1.1881
2.1914	0.57839	0.65345	1.4555
1.9979	1.5685	1.1271	2.2655
0.9347	1.7536	0.82802	2.3103
2.1263	0.55947	0.64448	2.6965
1.4286	0.371	0.70224	2.1667
1.707	1.6599	0.23097	1.0107
0.52928	1.945	1.6552	2.9141
1.7111	1.6339	0.41757	2.373
0.3837	0.76162	0.13984	0.36626
1.4042	0.17814	1.9484	0.30209
0.79344	0.5415	0.34909	1.5372
1.211	1.5108	2.1934	2.7201
1.9661	0.77108	1.083	1.1814
0.50897	0.93275	0.70346	1.4903
2.0991	0.51307	1.2808	2.9274
1.2101	1.6675	1.0302	2.5142
1.9341	1.2101	0.71357	1.0498
2.1767	0.23788	0.40489	2.0953
0.84487	1.1631	1.2309	2.8332
1.7653	1.9264	0.49391	1.3923
1.6318	0.9086	1.6135	2.734
0.35074	0.73078	2.3427	1.6761
0.62675	0.38804	1.6438	0.76188
1.6054	1.4279	2.2659	2.8247
2.206	0.82036	1.6187	1.227
1.2435	1.1392	1.8881	2.3254
0.73977	0.8499	1.7402	1.6972
0.4263	1.5198	1.7039	2.5664
0.82692	1.7761	1.3509	1.3559
1.4045	0.085297	0.56873	1.991
0.85119	0.76911	1.8293	1.3197
0.80735	1.19	1.9302	0.40563
0.59134	0.75801	0.38191	0.37396
0.3779	0.93575	1.8749	2.2416
2.2649	0.19098	1.5123	2.4223
2.1413	0.94052	0.1192	2.5916
0.61909	1.5386	1.9506	0.86261
0.83362	1.4713	0.40437	2.5224
1.69	2.3211	0.61908	1.1533
0.67378	2.0126	0.40892	-0.0025011
1.6999	0.74269	1.4573	1.0718
0.68538	1.6041	0.69985	2.6436
0.49322	0.27226	1.3371	2.9349
1.8913	1.2884	0.8356	1.7563
1.2983	0.83198	0.22549	1.9614
0.5088	0.7623	0.093472	2.119
1.9451	0.41417	0.49371	1.3938
2.2212	0.39298	0.35668	1.8245
0.68678	0.76144	1.6325	2.4944
0.87568	2.0047	1.0008	2.5054
1.4689	0.3011	1.4475	2.1099
0.75805	1.6285	1.4502	1.254
1.2529	0.31416	1.4538	3.0648
0.6475	1.3514	1.2669	1.9517
1.0519	0.94054	1.8877	2.7435
0.93615	1.3636	1.644	2.9622
0.26582	1.4375	1.3415	2.7621
1.2075	1.2522	0.76975	0.7212
1.1007	1.4938	2.4063	0.48893
2.0796	0.92036	0.29566	1.7626
1.313	2.1553	1.6456	0.24183
1.8725	1.7314	1.8993	0.03552
1.7431	1.5648	2.099	0.19745
1.0587	0.449	2.0327	0.91238
1.5954	0.79213	2.247	0.58529
1.809	2.3143	0.73904	2.2979
1.0098	0.80574	2.1644	2.6957
1.9209	0.87107	0.97411	2.6654
1.1206	1.5571	1.1534	3.0927
1.9855	2.1727	1.2542	2.4176
1.4318	1.8754	0.234	2.8884
1.6405	0.64012	0.66353	2.7585
1.2317	0.98101	1.9287	2.8924
1.7629	0.57365	1.3561	2.2073
0.75077	1.1529	1.3783	0.20345
0.5455	0.55428	1.7185	1.6114
0.86511	1.4248	2.0618	3.0629
2.2929	1.3107	0.40453	2.8412
1.2095	2.0889	1.1499	2.7091
0.45388	1.0308	1.4615	0.096715
0.53318	0.24801	0.46499	1.3512
1.8839	2.0638	0.40874	1.2524
1.4245	1.1916	2.3938	1.6903
2.2486	1.5175	1.1469	2.606
0.71413	1.4324	1.1658	0.38694
1.3347	0.95477	2.205	1.095
0.3575	0.82076	1.5103	2.1217
0.56035	1.6776	0.98599	2.5714
0.81751	0.43727	1.4959	2.5724
0.53259	0.64788	0.39157	0.77494
0.73584	1.5206	0.00849	2.7623
2.3105	1.3918	1.7862	2.4707
0.92093	1.454	2.1254	0.84264
1.6196	1.4082	0.50851	0.08491
2.0362	0.82063	0.80735	1.1375
1.9161	1.1973	0.41977	1.8826
1.1284	1.936	0.93188	1.5869
1.4425	1.5971	2.2192	1.2104
1.9828	0.7965	0.40522	2.9892
0.21862	1.8715	1.2284	3.0291
0.77055	1.858	0.244	2.6197
1.5135	0.43602	1.4193	2.0344
0.95025	1.3079	1.0752	1.9836
1.1022	1.2058	2.058	3.1451
0.86318	2.3211	1.7751	2.2525
1.4357	0.74613	2.0183	1.9257
1.7445	0.641	2.393	2.5944
1.4194	1.5933	0.87298	2.011
1.9212	0.44687	0.85771	1.1693
1.6063	0.5654	1.1678	2.3568
0.79784	1.9663	1.1469	0.43758
2.0113	0.41962	0.46556	0.94014
0.70221	1.3669	2.3377	0.39119
1.993	0.70214	0.83345	2.7555
1.4954	1.9363	1.6329	0.45412
0.18012	1.5457	1.1022	1.99
2.1305	1.7394	1.2861	0.6875
0.60994	1.2218	0.078067	1.348
1.0951	1.3352	1.4883	1.2284
1.5105	0.41216	2.0719	1.8976
0.82738	0.61714	1.9385	2.7632
1.4913	0.59609	0.54721	0.78831
1.0209	1.0773	0.45859	1.8785
1.1565	0.43908	1.5997	2.6605
1.717	1.7541	1.3904	2.6579
2.2359	0.74724	0.6142	0.80038
1.132	1.9907	0.21493	2.4737
0.79893	2.1121	1.4029	1.8676
0.60805	1.0404	0.23557	0.23448
0.4751	1.2926	1.0157	0.87573
1.6464	1.6877	0.63703	1.7386
0.49126	1.6439	0.21728	2.1994
0.43062	1.4542	1.6249	1.0941
1.3775	1.3318	1.4546	2.9839
1.2293	2.3355	0.94417	3.0996
0.82507	1.4226	0.56476	1.4372
2.0944	0.28384	1.7106	1.3017
0.80795	0.44629	1.7308	2.8245
1.2847	0.70967	1.8613	2.1412
1.1912	0.68696	0.56099	2.9914
1.2985	2.1278	1.755	0.66317
1.5724	1.6589	0.79347	1.9535
1.0359	1.5034	0.2387	2.7627
2.0429	1.799	0.55599	2.3153
0.93402	0.76074	1.0395	3.0821
1.2151	2.0224	1.0276	2.8112
0.6357	0.90736	0.53632	0.068306
1.0677	1.4853	1.1549	1.9631
1.1679	0.99372	1.223	0.89184
1.1608	1.2824	1.2148	1.9846
2.0497	0.9969	0.67322	2.6204
1.8203	1.006	1.4304	1.0457
1.8879	0.83745	1.2299	1.2349
1.8022	2.2386	1.0648	1.3067
0.43957	0.4697	0.88871	1.5657
1.998	1.021	0.64741	0.24903
0.94758	1.2258	1.9654	2.7642
0.85522	0.38651	2.1241	2.2975
1.5283	1.1266	1.5661	1.5586
0.30905	1.996	1.3996	2.3731
2.025	1.5319	1.7171	0.44211
2.2006	0.44108	1.05	2.2965
1.4706	1.7782	1.0149	0.87323
1.4416	1.5371	2.2752	3.1465
1.0247	0.66267	1.871	0.097625
1.2102	1.2364	2.0335	0.026145
0.9779	1.6712	0.76606	2.8287
1.8889	0.73859	0.95048	2.8631
1.1099	0.81694	0.40455	2.5724
1.7493	2.2038	0.85566	1.5362
0.59168	1.0583	1.4204	0.60117
1.5332	1.7109	0.94249	2.981
0.8906	0.52039	1.0106	2.967
0.35015	0.53574	1.706	1.9745
0.80457	1.2669	0.42842	0.93794
1.6666	0.92308	0.36795	0.19744
0.93626	1.5854	1.6718	0.51026
1.2511	2.1194	0.44786	1.0874
2.036	0.67478	0.25455	2.9628
1.293	2.1755	0.98142	2.2967
0.087518	1.9935	0.26814	0.63355
2.2985	0.52928	0.52798	2.1649
0.57386	1.4906	0.30185	1.5416
1.9778	0.68773	1.1459	1.1317
1.0523	1.6206	0.074402	0.57719
0.53915	0.6318	1.2581	0.61919
1.8782	0.40408	0.15144	0.69837
1.5448	1.9259	0.76353	0.80128
1.8729	2.0704	0.76145	0.53045
2.0391	1.0345	1.1922	2.0844
2.1101	1.734	1.4099	3.0445
1.7245	0.29583	1.2581	1.6297
1.2956	0.27104	1.8705	0.57773
0.43676	0.85643	0.65484	2.3151
0.79269	1.5847	1.8628	1.7525
1.4098	1.4872	0.99104	2.3519
1.4441	0.99362	1.9882	3.0276
